"WeekNumber","WeekID","Explicit","Duration","Danceability","Energy","Key0","Key1","Key2","Key3","Key4","Key5","Key6","Key7","Key8","Key9","Key10","Key11","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","TimeSignature0","TimeSignature1","TimeSignature3","TimeSignature4","TimeSignature5","SongPopularity"
"392","01/29/1966","0.0","164188.32558139536","0.5633372093023256","0.5471511627906978","0.10465116279069768","0.11627906976744186","0.09302325581395349","0.046511627906976744","0.06976744186046512","0.12790697674418605","0.08139534883720931","0.10465116279069768","0.046511627906976744","0.09302325581395349","0.08139534883720931","0.03488372093023256","-9.698232558139535","0.7558139534883721","0.049213953488372104","0.48415232558139504","0.06533623395348838","0.1872697674418605","0.673674418604651","119.27415116279076","0.0","0.0","0.09302325581395349","0.8953488372093024","0.011627906976744186","4.07"
"393","02/05/1966","0.0","164163.55172413794","0.5556744186046512","0.5603488372093022","0.10465116279069768","0.12790697674418605","0.10465116279069768","0.046511627906976744","0.06976744186046512","0.13953488372093023","0.08139534883720931","0.09302325581395349","0.03488372093023256","0.08139534883720931","0.06976744186046512","0.046511627906976744","-9.608441860465119","0.7441860465116279","0.046596511627907","0.4627895348837207","0.07461305058139535","0.1917883720930233","0.6833720930232556","120.71730232558137","0.0","0.0","0.11627906976744186","0.872093023255814","0.011627906976744186","4.43"
"394","02/12/1966","0.0","163624.62790697673","0.5547176470588236","0.5543882352941177","0.10588235294117647","0.10588235294117647","0.11764705882352941","0.058823529411764705","0.047058823529411764","0.15294117647058825","0.09411764705882353","0.10588235294117647","0.0","0.09411764705882353","0.07058823529411765","0.047058823529411764","-9.733047058823528","0.7764705882352941","0.04632588235294119","0.4734117647058823","0.08460769423529413","0.17840823529411767","0.6847882352941175","120.82699999999996","0.0","0.0","0.10588235294117647","0.8823529411764706","0.011764705882352941","4.53"
"395","02/19/1966","0.0","161876.11363636365","0.5583295454545453","0.5749431818181819","0.13636363636363635","0.056818181818181816","0.11363636363636363","0.056818181818181816","0.045454545454545456","0.10227272727272728","0.10227272727272728","0.11363636363636363","0.0","0.125","0.06818181818181818","0.07954545454545454","-9.814397727272727","0.8068181818181818","0.0477909090909091","0.4569215909090909","0.0751539256818182","0.1903693181818182","0.6979659090909093","122.5881477272727","0.0","0.0","0.10227272727272728","0.8863636363636364","0.011363636363636364","4.28"
"396","02/26/1966","0.0","162357.7906976744","0.5621744186046511","0.5930348837209302","0.12790697674418605","0.05813953488372093","0.11627906976744186","0.046511627906976744","0.05813953488372093","0.08139534883720931","0.08139534883720931","0.12790697674418605","0.0","0.1511627906976744","0.08139534883720931","0.06976744186046512","-9.539116279069766","0.8255813953488372","0.04813023255813955","0.46285232558139555","0.07558080941860466","0.1913988372093023","0.711906976744186","121.68804651162796","0.0","0.0","0.10465116279069768","0.8953488372093024","0.0","4.09"
"397","03/05/1966","0.0","162168.5119047619","0.561440476190476","0.5887261904761905","0.11904761904761904","0.05952380952380952","0.08333333333333333","0.05952380952380952","0.08333333333333333","0.05952380952380952","0.08333333333333333","0.14285714285714285","0.011904761904761904","0.15476190476190477","0.07142857142857142","0.07142857142857142","-9.50425","0.8452380952380952","0.05189404761904762","0.4407341666666669","0.07595897214285714","0.19253809523809526","0.7004166666666665","123.56104761904763","0.0","0.0","0.10714285714285714","0.8928571428571429","0.0","4.04"
"398","03/12/1966","0.0","161650.54761904763","0.5582499999999999","0.581404761904762","0.09523809523809523","0.07142857142857142","0.09523809523809523","0.05952380952380952","0.09523809523809523","0.05952380952380952","0.07142857142857142","0.15476190476190477","0.011904761904761904","0.14285714285714285","0.07142857142857142","0.07142857142857142","-9.622464285714285","0.8571428571428571","0.0517297619047619","0.4330955952380953","0.055335757380952394","0.19516428571428573","0.7126904761904761","125.97950000000003","0.0","0.0","0.08333333333333333","0.9166666666666666","0.0","4.15"
"399","03/19/1966","0.0","160907.98823529412","0.547435294117647","0.5538741176470587","0.058823529411764705","0.07058823529411765","0.09411764705882353","0.047058823529411764","0.09411764705882353","0.058823529411764705","0.058823529411764705","0.1411764705882353","0.09411764705882353","0.15294117647058825","0.08235294117647059","0.047058823529411764","-10.069011764705882","0.8588235294117647","0.0506729411764706","0.42727329411764686","0.06236197576470588","0.1981129411764706","0.7106588235294116","126.54514117647057","0.0","0.0","0.09411764705882353","0.9058823529411765","0.0","3.56"
"400","03/26/1966","0.0","160830.91666666666","0.5450714285714284","0.5483130952380952","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.047619047619047616","0.08333333333333333","0.07142857142857142","0.047619047619047616","0.15476190476190477","0.08333333333333333","0.14285714285714285","0.10714285714285714","0.047619047619047616","-10.103952380952384","0.8452380952380952","0.05074166666666667","0.44918130952380947","0.06319907440476191","0.19360000000000005","0.7007857142857142","125.808119047619","0.0","0.0","0.09523809523809523","0.9047619047619048","0.0","3.58"
"401","04/02/1966","0.0","159735.14117647058","0.5497999999999998","0.5397917647058824","0.058823529411764705","0.07058823529411765","0.08235294117647059","0.058823529411764705","0.09411764705882353","0.08235294117647059","0.047058823529411764","0.17647058823529413","0.10588235294117647","0.10588235294117647","0.07058823529411765","0.047058823529411764","-10.224611764705886","0.8588235294117647","0.04669764705882354","0.4582144705882354","0.07187016247058824","0.19769529411764702","0.7060117647058823","125.63587058823524","0.0","0.0","0.08235294117647059","0.9176470588235294","0.0","3.91"
"402","04/09/1966","0.0","163341.33333333334","0.5453448275862068","0.5400149425287357","0.08045977011494253","0.09195402298850575","0.08045977011494253","0.04597701149425287","0.09195402298850575","0.10344827586206896","0.04597701149425287","0.12643678160919541","0.10344827586206896","0.11494252873563218","0.06896551724137931","0.04597701149425287","-10.320022988505746","0.8275862068965517","0.045982758620689665","0.43735091954023003","0.05336708977011496","0.21198735632183918","0.6983908045977011","125.64281609195402","0.0","0.0","0.11494252873563218","0.8850574712643678","0.0","4.07"
"403","04/16/1966","0.0","164764.15476190476","0.5373571428571429","0.5405035714285715","0.10714285714285714","0.09523809523809523","0.07142857142857142","0.047619047619047616","0.08333333333333333","0.14285714285714285","0.03571428571428571","0.09523809523809523","0.08333333333333333","0.11904761904761904","0.05952380952380952","0.05952380952380952","-10.35977380952381","0.8333333333333334","0.0461547619047619","0.41943726190476205","0.047289278928571425","0.20924761904761907","0.6745476190476192","125.19100000000002","0.0","0.0","0.13095238095238096","0.8690476190476191","0.0","4.06"
"404","04/23/1966","0.0","163292.03703703705","0.5523456790123455","0.56009012345679","0.1111111111111111","0.08641975308641975","0.07407407407407407","0.037037037037037035","0.09876543209876543","0.13580246913580246","0.04938271604938271","0.07407407407407407","0.08641975308641975","0.12345679012345678","0.06172839506172839","0.06172839506172839","-10.186839506172836","0.8395061728395061","0.047351851851851846","0.39562382716049393","0.0397933638271605","0.20187530864197528","0.6829629629629631","125.50086419753089","0.0","0.0","0.08641975308641975","0.9135802469135802","0.0","4.34"
"405","04/30/1966","0.0","163545.86419753087","0.5519999999999999","0.5538061728395062","0.13580246913580246","0.08641975308641975","0.06172839506172839","0.04938271604938271","0.08641975308641975","0.09876543209876543","0.04938271604938271","0.08641975308641975","0.1111111111111111","0.09876543209876543","0.07407407407407407","0.06172839506172839","-10.404691358024689","0.8024691358024691","0.04595061728395062","0.3816769135802469","0.027471857037037046","0.20901975308641974","0.6781481481481478","123.47833333333337","0.0","0.0","0.08641975308641975","0.9135802469135802","0.0","3.95"
"406","05/07/1966","0.0","162012.34567901236","0.5559382716049384","0.5527444444444446","0.18518518518518517","0.08641975308641975","0.04938271604938271","0.037037037037037035","0.04938271604938271","0.09876543209876543","0.037037037037037035","0.1111111111111111","0.08641975308641975","0.08641975308641975","0.08641975308641975","0.08641975308641975","-10.351382716049379","0.8024691358024691","0.04740617283950617","0.4051760493827159","0.015115830493827165","0.20925061728395064","0.6780370370370372","123.94434567901237","0.0","0.0","0.08641975308641975","0.9135802469135802","0.0","3.59"
"407","05/14/1966","0.0","161626.15","0.5549375000000001","0.5437875000000002","0.1625","0.1125","0.05","0.0375","0.0625","0.1125","0.0375","0.1125","0.025","0.1125","0.0875","0.0875","-10.693012499999998","0.7875","0.04572124999999999","0.3969045","0.005825144375","0.2178875","0.6753250000000002","123.93951250000002","0.0","0.0","0.1125","0.8875","0.0","3.93"
"408","05/21/1966","0.0","162831.9642857143","0.5450833333333334","0.5420833333333336","0.16666666666666666","0.08333333333333333","0.08333333333333333","0.03571428571428571","0.05952380952380952","0.08333333333333333","0.03571428571428571","0.11904761904761904","0.03571428571428571","0.14285714285714285","0.05952380952380952","0.09523809523809523","-10.573952380952383","0.7738095238095238","0.043338095238095224","0.3926828571428572","0.006477014404761903","0.21398214285714284","0.674452380952381","123.62433333333335","0.0","0.0","0.11904761904761904","0.8809523809523809","0.0","3.85"
"409","05/28/1966","0.0","164263.89156626505","0.5543855421686745","0.5465313253012052","0.18072289156626506","0.07228915662650602","0.0963855421686747","0.03614457831325301","0.04819277108433735","0.12048192771084337","0.03614457831325301","0.07228915662650602","0.03614457831325301","0.13253012048192772","0.060240963855421686","0.10843373493975904","-10.108915662650604","0.7710843373493976","0.045645783132530114","0.4024477108433735","0.006639818795180721","0.21471325301204822","0.6801084337349398","119.55751807228917","0.0","0.0","0.08433734939759036","0.9036144578313253","0.012048192771084338","3.56"
"410","06/04/1966","0.0","165307.45238095237","0.55825","0.5528464285714285","0.16666666666666666","0.07142857142857142","0.13095238095238096","0.03571428571428571","0.03571428571428571","0.10714285714285714","0.03571428571428571","0.09523809523809523","0.023809523809523808","0.13095238095238096","0.08333333333333333","0.08333333333333333","-9.899178571428573","0.7976190476190477","0.044339285714285706","0.4165661904761905","0.00792759619047619","0.20630595238095237","0.6848690476190479","119.1112023809524","0.0","0.0","0.10714285714285714","0.8809523809523809","0.011904761904761904","3.47"
"411","06/11/1966","0.0","165996.38823529411","0.5541882352941175","0.5503894117647059","0.17647058823529413","0.07058823529411765","0.1411764705882353","0.03529411764705882","0.058823529411764705","0.10588235294117647","0.03529411764705882","0.10588235294117647","0.023529411764705882","0.10588235294117647","0.058823529411764705","0.08235294117647059","-9.88829411764706","0.8117647058823529","0.0454270588235294","0.4082610376470588","0.01701907447058824","0.19976235294117653","0.6982588235294119","119.27611764705884","0.0","0.0","0.12941176470588237","0.8588235294117647","0.011764705882352941","3.82"
"412","06/18/1966","0.0","164903.47727272726","0.553","0.5397511363636366","0.18181818181818182","0.06818181818181818","0.13636363636363635","0.03409090909090909","0.07954545454545454","0.09090909090909091","0.03409090909090909","0.125","0.011363636363636364","0.07954545454545454","0.09090909090909091","0.06818181818181818","-10.294056818181817","0.8068181818181818","0.04241818181818181","0.40045307045454537","0.02379604977272727","0.2160340909090909","0.7009204545454548","119.37443181818186","0.0","0.0","0.14772727272727273","0.8409090909090909","0.011363636363636364","3.79"
"413","06/25/1966","0.0","164718.61363636365","0.5488068181818181","0.5351602272727274","0.14772727272727273","0.056818181818181816","0.11363636363636363","0.03409090909090909","0.10227272727272728","0.06818181818181818","0.045454545454545456","0.1590909090909091","0.022727272727272728","0.10227272727272728","0.06818181818181818","0.07954545454545454","-10.301420454545454","0.8068181818181818","0.043771590909090906","0.42721125227272727","0.04236456363636363","0.20748409090909084","0.6973636363636367","120.90362500000002","0.0","0.0","0.1590909090909091","0.8295454545454546","0.011363636363636364","3.91"
"414","07/02/1966","0.0","166116.54117647058","0.5413882352941176","0.543235294117647","0.12941176470588237","0.03529411764705882","0.11764705882352941","0.011764705882352941","0.08235294117647059","0.10588235294117647","0.047058823529411764","0.17647058823529413","0.023529411764705882","0.12941176470588237","0.07058823529411765","0.07058823529411765","-10.198647058823529","0.7764705882352941","0.04474823529411766","0.4176351788235295","0.05542472976470586","0.20902823529411768","0.6861411764705886","120.99834117647062","0.0","0.0","0.17647058823529413","0.8235294117647058","0.0","3.88"
"415","07/09/1966","0.0","166386.58333333334","0.5410714285714285","0.5472619047619047","0.11904761904761904","0.011904761904761904","0.09523809523809523","0.011904761904761904","0.09523809523809523","0.10714285714285714","0.05952380952380952","0.19047619047619047","0.023809523809523808","0.14285714285714285","0.07142857142857142","0.07142857142857142","-10.01445238095238","0.7619047619047619","0.04495952380952382","0.4147463119047619","0.061843096785714285","0.19991190476190485","0.6888928571428574","122.9015357142857","0.0","0.0","0.15476190476190477","0.8333333333333334","0.011904761904761904","4.24"
"416","07/16/1966","0.0","165558.2530120482","0.5339397590361444","0.5560120481927713","0.12048192771084337","0.012048192771084338","0.08433734939759036","0.012048192771084338","0.0963855421686747","0.0963855421686747","0.060240963855421686","0.1927710843373494","0.04819277108433735","0.14457831325301204","0.08433734939759036","0.04819277108433735","-9.977000000000002","0.7590361445783133","0.04756265060240965","0.4566312072289158","0.05363655819277109","0.21895542168674703","0.6835301204819278","122.12781927710853","0.0","0.0","0.1566265060240964","0.8313253012048193","0.012048192771084338","4.32"
"417","07/23/1966","0.0","165022.90588235293","0.527176470588235","0.5333882352941182","0.12941176470588237","0.023529411764705882","0.09411764705882353","0.011764705882352941","0.10588235294117647","0.07058823529411765","0.047058823529411764","0.18823529411764706","0.058823529411764705","0.11764705882352941","0.11764705882352941","0.03529411764705882","-10.295658823529415","0.788235294117647","0.04635764705882353","0.47802694352941183","0.052851490117647074","0.2180341176470588","0.6702823529411768","119.85969411764708","0.0","0.011764705882352941","0.16470588235294117","0.8117647058823529","0.011764705882352941","4.14"
"418","07/30/1966","0.0","166407.11627906977","0.5358488372093022","0.5359418604651164","0.11627906976744186","0.05813953488372093","0.10465116279069768","0.011627906976744186","0.09302325581395349","0.08139534883720931","0.03488372093023256","0.1744186046511628","0.05813953488372093","0.11627906976744186","0.11627906976744186","0.03488372093023256","-10.301976744186051","0.7906976744186046","0.04274767441860464","0.49449467441860473","0.05251403662790698","0.22180581395348845","0.6623720930232558","118.61500000000001","0.0","0.011627906976744186","0.16279069767441862","0.813953488372093","0.011627906976744186","3.82"
"419","08/06/1966","0.0","166920.97727272726","0.5310795454545452","0.526977272727273","0.13636363636363635","0.056818181818181816","0.11363636363636363","0.022727272727272728","0.09090909090909091","0.11363636363636363","0.045454545454545456","0.13636363636363635","0.056818181818181816","0.10227272727272728","0.10227272727272728","0.022727272727272728","-10.273011363636371","0.8068181818181818","0.0393375","0.49682954545454544","0.04889023772727274","0.2242215909090909","0.6425340909090906","116.44156818181823","0.0","0.011363636363636364","0.14772727272727273","0.8295454545454546","0.011363636363636364","3.75"
"420","08/13/1966","0.0","167827.8202247191","0.5362359550561796","0.5126516853932587","0.14606741573033707","0.056179775280898875","0.1348314606741573","0.02247191011235955","0.0898876404494382","0.11235955056179775","0.02247191011235955","0.14606741573033707","0.056179775280898875","0.0898876404494382","0.10112359550561797","0.02247191011235955","-10.394269662921353","0.8314606741573034","0.04187640449438202","0.5072391011235955","0.0483406302247191","0.21151011235955053","0.6414943820224717","116.1322808988764","0.0","0.011235955056179775","0.12359550561797752","0.8539325842696629","0.011235955056179775","3.94"
"421","08/20/1966","0.0","166802.32558139536","0.5627558139534884","0.532232558139535","0.1744186046511628","0.06976744186046512","0.12790697674418605","0.023255813953488372","0.09302325581395349","0.08139534883720931","0.023255813953488372","0.12790697674418605","0.08139534883720931","0.06976744186046512","0.09302325581395349","0.03488372093023256","-9.978534883720933","0.8372093023255814","0.042011627906976746","0.48551255813953464","0.048850022674418604","0.21467674418604651","0.6684999999999998","115.91782558139536","0.0","0.0","0.08139534883720931","0.9069767441860465","0.011627906976744186","3.88"
"422","08/27/1966","0.0","167641.4","0.5542","0.5187882352941179","0.1411764705882353","0.08235294117647059","0.11764705882352941","0.03529411764705882","0.10588235294117647","0.07058823529411765","0.03529411764705882","0.10588235294117647","0.08235294117647059","0.09411764705882353","0.09411764705882353","0.03529411764705882","-10.0624","0.8235294117647058","0.0420435294117647","0.5219115294117646","0.037610550705882345","0.21040941176470582","0.6545058823529412","116.70081176470595","0.0","0.0","0.08235294117647059","0.9058823529411765","0.011764705882352941","4.2"
"423","09/03/1966","0.0","168088.39534883722","0.5557093023255817","0.5106976744186049","0.12790697674418605","0.06976744186046512","0.13953488372093023","0.05813953488372093","0.10465116279069768","0.06976744186046512","0.03488372093023256","0.11627906976744186","0.09302325581395349","0.08139534883720931","0.08139534883720931","0.023255813953488372","-10.290686046511627","0.8488372093023255","0.04195232558139534","0.5203858139534884","0.05493100093023257","0.1981965116279069","0.6583139534883721","117.70373255813955","0.0","0.0","0.08139534883720931","0.9186046511627907","0.0","3.95"
"424","09/10/1966","0.0","164986.73255813954","0.5635116279069767","0.5162209302325582","0.11627906976744186","0.08139534883720931","0.16279069767441862","0.06976744186046512","0.11627906976744186","0.06976744186046512","0.023255813953488372","0.10465116279069768","0.06976744186046512","0.06976744186046512","0.08139534883720931","0.03488372093023256","-10.082918604651162","0.8488372093023255","0.042325581395348824","0.482388627906977","0.034400880348837204","0.20327325581395353","0.6802558139534884","120.0801395348837","0.0","0.0","0.046511627906976744","0.9534883720930233","0.0","3.85"
"425","09/17/1966","0.0","166978.16853932585","0.5577752808988764","0.529943820224719","0.1348314606741573","0.07865168539325842","0.14606741573033707","0.06741573033707865","0.10112359550561797","0.07865168539325842","0.033707865168539325","0.11235955056179775","0.06741573033707865","0.07865168539325842","0.056179775280898875","0.0449438202247191","-9.94807865168539","0.8202247191011236","0.04313033707865168","0.46179878651685413","0.034050137865168535","0.1967606741573034","0.6943707865168539","121.36710112359549","0.0","0.0","0.0449438202247191","0.9550561797752809","0.0","4.12"
"426","09/24/1966","0.0","167844.1888888889","0.5648666666666666","0.5493333333333331","0.12222222222222222","0.07777777777777778","0.14444444444444443","0.06666666666666667","0.1","0.08888888888888889","0.03333333333333333","0.13333333333333333","0.06666666666666667","0.07777777777777778","0.05555555555555555","0.03333333333333333","-9.695877777777774","0.8333333333333334","0.040416666666666656","0.4320314444444444","0.03451084422222221","0.20447555555555547","0.7077333333333332","122.35287777777778","0.0","0.0","0.044444444444444446","0.9555555555555556","0.0","4.5"
"427","10/01/1966","0.0","168114.54022988505","0.5585402298850574","0.5427011494252874","0.12643678160919541","0.08045977011494253","0.14942528735632185","0.08045977011494253","0.10344827586206896","0.08045977011494253","0.022988505747126436","0.11494252873563218","0.05747126436781609","0.10344827586206896","0.034482758620689655","0.04597701149425287","-9.660172413793102","0.8045977011494253","0.04260804597701149","0.4442749655172416","0.034301857586206894","0.21476091954022994","0.6972413793103449","121.59505747126435","0.0","0.0","0.04597701149425287","0.9540229885057471","0.0","4.38"
"428","10/08/1966","0.0","169095.77380952382","0.5337261904761902","0.5257261904761903","0.13095238095238096","0.08333333333333333","0.16666666666666666","0.07142857142857142","0.10714285714285714","0.08333333333333333","0.011904761904761904","0.13095238095238096","0.05952380952380952","0.08333333333333333","0.03571428571428571","0.03571428571428571","-9.693976190476194","0.8095238095238095","0.042214285714285704","0.4681016904761905","0.030322834880952373","0.22100119047619038","0.6654523809523808","119.09388095238099","0.0","0.0","0.07142857142857142","0.9285714285714286","0.0","4.12"
"429","10/15/1966","0.0","171860.5060240964","0.5314096385542167","0.5178313253012046","0.1566265060240964","0.060240963855421686","0.1566265060240964","0.07228915662650602","0.0963855421686747","0.08433734939759036","0.024096385542168676","0.14457831325301204","0.060240963855421686","0.08433734939759036","0.03614457831325301","0.024096385542168676","-10.001397590361448","0.7831325301204819","0.041416867469879506","0.4842378554216866","0.030850663614457832","0.22279999999999997","0.6546024096385542","117.8131686746988","0.0","0.0","0.07228915662650602","0.927710843373494","0.0","4.12"
"430","10/22/1966","0.0","169375.43373493975","0.5302771084337349","0.5300120481927713","0.1686746987951807","0.060240963855421686","0.14457831325301204","0.08433734939759036","0.07228915662650602","0.08433734939759036","0.03614457831325301","0.13253012048192772","0.04819277108433735","0.07228915662650602","0.07228915662650602","0.024096385542168676","-9.87086746987952","0.7951807228915663","0.04127590361445783","0.46543303614457826","0.030664585421686753","0.21528313253012035","0.665277108433735","120.75503614457833","0.0","0.0","0.060240963855421686","0.9397590361445783","0.0","4.13"
"431","10/29/1966","0.0","169247.3448275862","0.5296436781609197","0.5387471264367817","0.16091954022988506","0.04597701149425287","0.13793103448275862","0.08045977011494253","0.08045977011494253","0.10344827586206896","0.034482758620689655","0.13793103448275862","0.04597701149425287","0.05747126436781609","0.08045977011494253","0.034482758620689655","-9.787333333333335","0.7816091954022989","0.04114367816091954","0.47112577011494267","0.030221999885057475","0.22284022988505744","0.6740919540229886","122.72112643678156","0.0","0.0","0.04597701149425287","0.9540229885057471","0.0","4.11"
"432","11/05/1966","0.0","167358.41176470587","0.5335529411764708","0.5443647058823532","0.16470588235294117","0.047058823529411764","0.12941176470588237","0.08235294117647059","0.07058823529411765","0.09411764705882353","0.03529411764705882","0.15294117647058825","0.047058823529411764","0.058823529411764705","0.08235294117647059","0.03529411764705882","-9.62564705882353","0.7647058823529411","0.0421470588235294","0.46056402352941184","0.02180866752941176","0.2303482352941177","0.6768705882352942","122.73156470588235","0.0","0.0","0.058823529411764705","0.9411764705882353","0.0","4.23"
"433","11/12/1966","0.0","165888.93975903615","0.5353132530120481","0.5419277108433735","0.14457831325301204","0.07228915662650602","0.1566265060240964","0.07228915662650602","0.07228915662650602","0.08433734939759036","0.03614457831325301","0.13253012048192772","0.024096385542168676","0.0963855421686747","0.07228915662650602","0.03614457831325301","-9.726337349397589","0.7590361445783133","0.042373493975903606","0.46381918072289163","0.03348462771084337","0.23204819277108432","0.6930722891566266","124.82555421686746","0.0","0.0","0.03614457831325301","0.963855421686747","0.0","4.12"
"434","11/19/1966","0.0","162128.14457831325","0.5392168674698795","0.5383855421686746","0.12048192771084337","0.060240963855421686","0.1566265060240964","0.060240963855421686","0.0963855421686747","0.0963855421686747","0.03614457831325301","0.13253012048192772","0.024096385542168676","0.0963855421686747","0.08433734939759036","0.03614457831325301","-9.948361445783133","0.7590361445783133","0.04210963855421686","0.451511951807229","0.033497083253012046","0.2240939759036144","0.6976024096385545","126.32749397590361","0.0","0.0","0.04819277108433735","0.9518072289156626","0.0","4.51"
"435","11/26/1966","0.0","164013.29268292684","0.534939024390244","0.5250731707317073","0.13414634146341464","0.06097560975609756","0.13414634146341464","0.08536585365853659","0.10975609756097561","0.08536585365853659","0.024390243902439025","0.12195121951219512","0.024390243902439025","0.0975609756097561","0.07317073170731707","0.04878048780487805","-10.034280487804882","0.7439024390243902","0.0388060975609756","0.4603218536585367","0.016001394146341465","0.23331341463414637","0.6795121951219512","124.80004878048777","0.0","0.0","0.07317073170731707","0.926829268292683","0.0","4.46"
"436","12/03/1966","0.0","161899.8313253012","0.5512289156626509","0.5252891566265059","0.10843373493975904","0.08433734939759036","0.14457831325301204","0.0963855421686747","0.10843373493975904","0.07228915662650602","0.012048192771084338","0.13253012048192772","0.03614457831325301","0.08433734939759036","0.0963855421686747","0.024096385542168676","-10.021180722891566","0.7108433734939759","0.039383132530120483","0.43923373493975904","0.022027593493975907","0.23437951807228904","0.671036144578313","125.5294096385542","0.0","0.0","0.08433734939759036","0.9156626506024096","0.0","4.54"
"437","12/10/1966","0.0","162044.24691358025","0.5495308641975312","0.5362716049382714","0.12345679012345678","0.08641975308641975","0.14814814814814814","0.07407407407407407","0.12345679012345678","0.06172839506172839","0.024691358024691357","0.12345679012345678","0.024691358024691357","0.08641975308641975","0.09876543209876543","0.024691358024691357","-9.786419753086417","0.6790123456790124","0.03998765432098766","0.44048641975308644","0.02143671716049383","0.2278901234567901","0.6632469135802465","124.61777777777776","0.0","0.0","0.09876543209876543","0.9012345679012346","0.0","4.5"
"438","12/17/1966","0.0","163790.5060240964","0.554277108433735","0.5471325301204818","0.13253012048192772","0.10843373493975904","0.10843373493975904","0.024096385542168676","0.10843373493975904","0.0963855421686747","0.03614457831325301","0.10843373493975904","0.024096385542168676","0.0963855421686747","0.13253012048192772","0.024096385542168676","-9.91632530120482","0.7228915662650602","0.042000000000000016","0.4420048192771086","0.03002645036144579","0.2344650602409638","0.6680963855421684","124.33157831325302","0.0","0.0","0.0963855421686747","0.9036144578313253","0.0","4.18"
"439","12/24/1966","0.0","164888.4096385542","0.5437108433734941","0.5568433734939758","0.13253012048192772","0.0963855421686747","0.0963855421686747","0.024096385542168676","0.12048192771084337","0.12048192771084337","0.03614457831325301","0.07228915662650602","0.03614457831325301","0.12048192771084337","0.10843373493975904","0.03614457831325301","-10.009650602409641","0.7108433734939759","0.0455120481927711","0.40310240963855415","0.03678160602409639","0.22741566265060245","0.6677349397590362","123.19310843373495","0.0","0.012048192771084338","0.12048192771084337","0.8674698795180723","0.0","3.85"
"440","12/31/1966","0.0","163994.40740740742","0.5452098765432097","0.5559382716049383","0.16049382716049382","0.08641975308641975","0.08641975308641975","0.024691358024691357","0.13580246913580246","0.12345679012345678","0.024691358024691357","0.09876543209876543","0.037037037037037035","0.09876543209876543","0.09876543209876543","0.024691358024691357","-10.10348148148148","0.691358024691358","0.046093827160493844","0.40412592592592594","0.04914573654320988","0.22177777777777785","0.6715308641975308","125.48179012345676","0.0","0.0","0.12345679012345678","0.8765432098765432","0.0","4.14"
"441","01/07/1967","0.0","166493.92592592593","0.5386049382716047","0.5552345679012345","0.13580246913580246","0.08641975308641975","0.07407407407407407","0.037037037037037035","0.09876543209876543","0.1111111111111111","0.024691358024691357","0.12345679012345678","0.04938271604938271","0.08641975308641975","0.13580246913580246","0.037037037037037035","-10.06754320987654","0.7160493827160493","0.04757037037037038","0.4388396296296296","0.05110071518518519","0.22477160493827164","0.6554320987654322","123.68790123456787","0.0","0.0","0.12345679012345678","0.8641975308641975","0.012345679012345678","4.04"
"442","01/14/1967","0.0","169361.10588235295","0.5366470588235293","0.559470588235294","0.1411764705882353","0.08235294117647059","0.07058823529411765","0.023529411764705882","0.07058823529411765","0.11764705882352941","0.023529411764705882","0.12941176470588237","0.047058823529411764","0.08235294117647059","0.16470588235294117","0.047058823529411764","-9.978529411764704","0.7411764705882353","0.047203529411764714","0.4346036470588235","0.0489744885882353","0.22461294117647063","0.665129411764706","122.27765882352938","0.0","0.011764705882352941","0.12941176470588237","0.8470588235294118","0.011764705882352941","4.3"
"443","01/21/1967","0.0","171559.2117647059","0.5381176470588236","0.5566235294117647","0.1411764705882353","0.058823529411764705","0.058823529411764705","0.011764705882352941","0.07058823529411765","0.12941176470588237","0.023529411764705882","0.15294117647058825","0.03529411764705882","0.09411764705882353","0.16470588235294117","0.058823529411764705","-9.966623529411768","0.788235294117647","0.05137411764705882","0.4451037647058825","0.04715299882352942","0.23427058823529412","0.6553529411764709","118.70818823529412","0.0","0.011764705882352941","0.12941176470588237","0.8470588235294118","0.011764705882352941","4.42"
"444","01/28/1967","0.0","168661.66666666666","0.5391481481481482","0.5632592592592591","0.13580246913580246","0.037037037037037035","0.08641975308641975","0.012345679012345678","0.07407407407407407","0.13580246913580246","0.024691358024691357","0.16049382716049382","0.04938271604938271","0.07407407407407407","0.1728395061728395","0.037037037037037035","-9.854456790123459","0.7901234567901234","0.05201358024691359","0.4250199999999999","0.031995585679012346","0.2271185185185186","0.6640246913580248","118.20076543209878","0.0","0.012345679012345678","0.12345679012345678","0.8518518518518519","0.012345679012345678","4.06"
"445","02/04/1967","0.0","169362.53658536586","0.5333902439024392","0.5459756097560974","0.15853658536585366","0.024390243902439025","0.08536585365853659","0.012195121951219513","0.06097560975609756","0.12195121951219512","0.024390243902439025","0.14634146341463414","0.07317073170731707","0.0975609756097561","0.15853658536585366","0.036585365853658534","-10.178439024390245","0.8292682926829268","0.042517073170731716","0.41758439024390226","0.04683187646341464","0.22373658536585372","0.6612926829268294","119.3855365853659","0.0","0.012195121951219513","0.10975609756097561","0.8658536585365854","0.012195121951219513","4.22"
